ReadName	ReadLength	EReversevalue	AlignmentLength	Begin	End	Strand	Identity	ReferenceSequenceName	Begin	End
HISWH7H02JSV7R	397nt	2.5eNegative25	103	376	274	Negative	85.44	UCD_contig_1	764453	764555
HISWH7H02JSV7R	397nt	2.2eNegative18	94	369	276	Negative	82.98	UCD_contig_1	765847	765940
HISWH7H02G18HZ	546nt	3.4eNegative40	213	272	484	Positive	79.81	UCD_contig_1	1457093	1457305
HISWH7H02F55WW	444nt	1.3eNegative31	76	42	117	Positive	98.68	UCD_contig_1	228003	228077
HISWH7H02INNDL	560nt	1.7eNegative42	232	153	384	Positive	79.31	UCD_contig_1	978570	978801
HISWH7H02INNDL	560nt	3.5eNegative40	243	259	17	Negative	78.19	UCD_contig_1	3332094	3332336
HISWH7H02GPOM5	509nt	4.6eNegative65	442	13	454	Positive	76.52	UCD_contig_1	669614	670056
HISWH7H02I3ITZ	542nt	1.8eNegative12	141	352	492	Positive	76.92	UCD_contig_1	779454	779596
HISWH7H02G8YZI	617nt	2.5eNegative04	49	394	442	Positive	81.63	UCD_contig_1	3052457	3052505
HISWH7H02FR8PV	543nt	2.0eNegative75	313	313	1	Negative	82.11	UCD_contig_1	3028205	3028517
HISWH7H02H6YR2	494nt	2.6eNegative33	120	55	174	Positive	86.67	UCD_contig_1	1187802	1187921
HISWH7H02H6YR2	494nt	1.2eNegative24	131	491	361	Negative	83.21	UCD_contig_1	3158320	3158448
HISWH7H02HX6WS	485nt	6.4eNegative23	108	378	485	Positive	83.33	UCD_contig_1	1236176	1236283
HISWH7H02JNLCH	472nt	3.7eNegative17	403	66	468	Positive	71.29	UCD_contig_1	387582	387983
HISWH7H02HV9JE	529nt	2.0eNegative86	503	27	529	Positive	77.53	UCD_contig_1	1134420	1134922
HISWH7H02IJ3CO	112nt	1.4eNegative08	52	54	3	Negative	84.62	UCD_contig_1	3280279	3280330
HISWH7H02F6NVJ	487nt	4.7eNegative09	51	352	302	Negative	86.27	UCD_contig_1	1126960	1127010
HISWH7H02GTV7N	402nt	6.2eNegative30	234	169	402	Positive	76.60	UCD_contig_1	2237494	2237728
HISWH7H02IIG6J	543nt	3.2eNegative96	450	89	538	Positive	81.19	UCD_contig_1	1162825	1163274
HISWH7H02JG4VJ	494nt	7.2eNegative19	134	134	1	Negative	78.36	UCD_contig_1	577280	577413
HISWH7H02FYSGV	547nt	2.0eNegative08	89	120	32	Negative	77.53	UCD_contig_1	3063851	3063939
HISWH7H02JSA95	355nt	4.3eNegative12	146	39	184	Positive	74.66	UCD_contig_1	1035089	1035234
HISWH7H02HBEF4	501nt	1.2eNegative13	68	136	69	Negative	85.29	UCD_contig_1	1840427	1840494
HISWH7H02G7FJV	422nt	5.2eNegative12	125	404	280	Negative	76.00	UCD_contig_1	886932	887056
HISWH7H02FMEU3	472nt	6.5eNegative08	68	380	447	Positive	82.35	UCD_contig_1	279208	279274
HISWH7H02JUNOJ	367nt	2.7eNegative32	207	136	342	Positive	78.26	UCD_contig_1	3407162	3407365
HISWH7H02JUNOJ	367nt	4.8eNegative23	143	345	203	Negative	79.72	UCD_contig_1	2519641	2519780
HISWH7H02FIJSW	629nt	6.0eNegative76	461	590	130	Negative	77.22	UCD_contig_1	2183452	2183912
HISWH7H02IBEPT	544nt	2.8eNegative07	75	58	132	Positive	78.67	UCD_contig_1	833684	833758
HISWH7H02IBEPT	544nt	1.5eNegative05	99	392	490	Positive	76.00	UCD_contig_1	1445101	1445200
HISWH7H02IBEPT	544nt	1.5eNegative05	75	132	58	Negative	77.33	UCD_contig_1	2801325	2801399
HISWH7H02IBEPT	544nt	1.4eNegative09	52	435	384	Negative	86.54	UCD_contig_1	1576814	1576865
HISWH7H02HJDSX	519nt	1.2eNegative54	496	1	496	Positive	73.99	UCD_contig_1	536420	536915
HISWH7H02HW7GK	514nt	4.7eNegative24	276	174	449	Positive	73.91	UCD_contig_1	1130791	1131065
HISWH7H02I46RL	482nt	1.7eNegative08	47	21	67	Positive	87.23	UCD_contig_1	2316637	2316683
HISWH7H02I46RL	482nt	2.9eNegative14	216	223	8	Negative	72.69	UCD_contig_1	1168092	1168307
HISWH7H02I46RL	482nt	8.6eNegative11	60	63	4	Negative	85.00	UCD_contig_1	253257	253316
HISWH7H02I5KMD	456nt	5.1eNegative16	69	172	240	Positive	86.96	UCD_contig_1	1098847	1098915
HISWH7H02GNNE7	609nt	1.1eNegative62	432	8	439	Positive	76.16	UCD_contig_1	874547	874978
HISWH7H02JO99L	544nt	1.2eNegative28	208	249	456	Positive	76.92	UCD_contig_1	211246	211453
HISWH7H02J0U0X	451nt	6.7eNegative45	230	316	87	Negative	80.00	UCD_contig_1	1396479	1396708
HISWH7H02J0U0X	451nt	4.0eNegative39	238	325	88	Negative	78.15	UCD_contig_1	1395257	1395494
HISWH7H02FSATG	158nt	8.1eNegative19	127	29	155	Positive	78.74	UCD_contig_1	3003541	3003667
HISWH7H02FSATG	158nt	6.2eNegative16	98	29	126	Positive	80.61	UCD_contig_1	1577213	1577310
HISWH7H02FSATG	158nt	4.4eNegative17	127	155	29	Negative	77.95	UCD_contig_1	1444616	1444742
HISWH7H02FNCXG	431nt	1.8eNegative15	161	143	303	Positive	75.16	UCD_contig_1	2389448	2389608
HISWH7H02G060W	576nt	3.6eNegative40	397	548	152	Negative	74.06	UCD_contig_1	1053968	1054363
HISWH7H02HBAAG	476nt	1.9eNegative04	40	400	361	Negative	85.00	UCD_contig_1	2332108	2332147
HISWH7H02F8245	489nt	9.4eNegative48	301	301	1	Negative	77.41	UCD_contig_1	3382511	3382811
HISWH7H02FKT4A	559nt	1.8eNegative94	515	19	533	Positive	78.92	UCD_contig_1	398840	399355
HISWH7H02IZXMZ	477nt	1.8eNegative60	440	4	443	Positive	75.68	UCD_contig_1	768988	769427
HISWH7H02I8FUP	453nt	1.3eNegative05	171	213	43	Negative	71.35	UCD_contig_1	1056829	1056999
HISWH7H02IB4GW	562nt	4.5eNegative43	335	478	144	Negative	75.52	UCD_contig_1	3318791	3319125
HISWH7H02H1N3D	405nt	2.2eNegative44	325	78	402	Positive	76.00	UCD_contig_1	2829363	2829687
HISWH7H02F5KLO	470nt	1.5eNegative27	116	355	470	Positive	84.48	UCD_contig_1	1121795	1121910
HISWH7H02IGSQ1	518nt	1.1eNegative17	66	278	343	Positive	89.39	UCD_contig_1	884149	884214
HISWH7H02H71CW	409nt	5.0eNegative12	59	117	59	Negative	86.44	UCD_contig_1	1421087	1421145
HISWH7H02I41FL	494nt	2.9eNegative55	356	356	1	Negative	76.97	UCD_contig_1	951234	951589
HISWH7H02HNP7V	528nt	1.6eNegative109	417	496	80	Negative	82.97	UCD_contig_1	837641	838057
HISWH7H02JU55Y	476nt	1.4eNegative83	424	35	458	Positive	79.48	UCD_contig_1	3033921	3034343
HISWH7H02F8LYJ	478nt	1.2eNegative91	322	454	133	Negative	84.78	UCD_contig_1	3028402	3028720
HISWH7H02JQJR8	311nt	1.9eNegative66	252	10	261	Positive	84.19	UCD_contig_1	2968678	2968930
HISWH7H02F7G1V	518nt	6.9eNegative116	467	511	45	Negative	82.01	UCD_contig_1	3395089	3395555
HISWH7H02IFS6P	517nt	1.9eNegative08	140	170	309	Positive	73.57	UCD_contig_1	2344388	2344527
HISWH7H02FY1T0	509nt	9.6eNegative22	283	346	64	Negative	72.79	UCD_contig_1	1162873	1163155
HISWH7H02IUZDH	427nt	1.4eNegative105	424	3	426	Positive	82.78	UCD_contig_1	833628	834049
HISWH7H02IUZDH	427nt	2.0eNegative11	130	1	130	Positive	75.38	UCD_contig_1	1444718	1444847
HISWH7H02IUZDH	427nt	5.7eNegative116	427	427	1	Negative	84.07	UCD_contig_1	2801033	2801457
HISWH7H02IUZDH	427nt	1.4eNegative12	63	292	230	Negative	85.71	UCD_contig_1	3003283	3003345
HISWH7H02J3OV7	426nt	2.8eNegative10	53	188	136	Negative	86.79	UCD_contig_1	979331	979383
HISWH7H02ISTX2	313nt	3.5eNegative42	226	84	309	Positive	80.09	UCD_contig_1	1132354	1132578
HISWH7H02HXOD7	656nt	7.8eNegative94	363	409	47	Negative	82.92	UCD_contig_1	3305998	3306360
HISWH7H02HXOD7	656nt	2.4eNegative75	310	402	93	Negative	82.26	UCD_contig_1	2337117	2337426
HISWH7H02FW48Q	523nt	1.5eNegative31	171	517	347	Negative	80.81	UCD_contig_1	2974754	2974925
HISWH7H02FSDNH	510nt	1.6eNegative68	397	104	500	Positive	77.83	UCD_contig_1	1999996	2000392
HISWH7H02IA3X0	487nt	8.8eNegative37	363	409	47	Negative	73.83	UCD_contig_1	1035519	1035881
HISWH7H02GJ3XN	664nt	2.4eNegative08	101	444	344	Negative	76.24	UCD_contig_1	1677836	1677936
HISWH7H02ICC4U	448nt	2.0eNegative26	79	314	392	Positive	93.67	UCD_contig_1	1225596	1225673
HISWH7H02GPWLE	615nt	4.5eNegative47	222	398	177	Negative	81.08	UCD_contig_1	375967	376188
HISWH7H02I6JJN	490nt	5.9eNegative120	484	490	7	Negative	82.23	UCD_contig_1	1005881	1006363
HISWH7H02IXE8Z	558nt	1.5eNegative20	194	284	91	Negative	75.26	UCD_contig_1	982622	982815
HISWH7H02G9TTX	569nt	8.6eNegative71	414	489	76	Negative	78.02	UCD_contig_1	2822034	2822446
HISWH7H02FSEP5	456nt	2.4eNegative59	394	446	53	Negative	77.16	UCD_contig_1	1522462	1522852
HISWH7H02F05OK	562nt	6.0eNegative05	80	162	83	Negative	76.25	UCD_contig_1	487054	487133
HISWH7H02F49CN	449nt	1.9eNegative15	59	435	377	Negative	89.83	UCD_contig_1	2349756	2349814
HISWH7H02HH44W	491nt	1.8eNegative08	50	291	242	Negative	86.00	UCD_contig_1	1016183	1016232
HISWH7H02HBIYU	529nt	9.6eNegative37	237	300	64	Negative	77.64	UCD_contig_1	1807593	1807829
HISWH7H02I6D1G	575nt	2.7eNegative11	85	85	1	Negative	80.00	UCD_contig_1	383730	383814
HISWH7H02HZIGO	300nt	3.9eNegative23	216	60	275	Positive	75.00	UCD_contig_1	363648	363863
HISWH7H02HZIGO	300nt	2.4eNegative28	180	120	299	Positive	78.33	UCD_contig_1	360535	360714
HISWH7H02GS56S	446nt	5.4eNegative53	208	1	208	Positive	83.65	UCD_contig_1	1434494	1434701
HISWH7H02FUJF3	453nt	1.1eNegative24	84	453	370	Negative	89.29	UCD_contig_1	350519	350602
HISWH7H02F5YPN	566nt	2.1eNegative34	218	163	380	Positive	77.98	UCD_contig_1	1019565	1019782
HISWH7H02G9OFG	550nt	3.9eNegative21	99	104	6	Negative	83.84	UCD_contig_1	738125	738223
HISWH7H02F0XRE	547nt	3.7eNegative10	110	364	473	Positive	76.36	UCD_contig_1	879735	879844
HISWH7H02FZADJ	713nt	2.6eNegative08	71	92	162	Positive	80.28	UCD_contig_1	687166	687236
HISWH7H02H5NAN	471nt	1.1eNegative24	133	339	471	Positive	82.84	UCD_contig_1	962313	962445
HISWH7H02H5NAN	471nt	3.2eNegative10	62	357	418	Positive	83.87	UCD_contig_1	2316640	2316701
HISWH7H02FN0B2	513nt	1.4eNegative05	96	359	454	Positive	75.00	UCD_contig_1	1137990	1138085
HISWH7H02IZMAG	589nt	5.7eNegative09	75	306	232	Negative	80.00	UCD_contig_1	1035810	1035884
HISWH7H02HIM0K	699nt	8.8eNegative12	104	163	60	Negative	77.88	UCD_contig_1	3149903	3150006
HISWH7H02GRD90	384nt	4.8eNegative38	140	243	382	Positive	85.71	UCD_contig_1	519859	519998
HISWH7H02GNKKS	638nt	2.8eNegative41	170	621	452	Negative	83.53	UCD_contig_1	691677	691846
HISWH7H02GNKKS	638nt	3.9eNegative14	69	70	2	Negative	85.51	UCD_contig_1	1579171	1579239
HISWH7H02JD49E	435nt	5.3eNegative53	217	218	2	Negative	82.95	UCD_contig_1	2914623	2914839
HISWH7H02GS7JG	536nt	1.1eNegative06	317	213	529	Positive	69.40	UCD_contig_1	2120108	2120424
HISWH7H02IFQP2	588nt	2.1eNegative75	247	247	1	Negative	86.23	UCD_contig_1	616189	616435
HISWH7H02HDH6S	550nt	3.8eNegative36	209	335	127	Negative	78.95	UCD_contig_1	3050842	3051050
HISWH7H02FHNDX	380nt	1.2eNegative12	189	196	8	Negative	73.02	UCD_contig_1	879656	879844
HISWH7H02JHRTX	489nt	1.9eNegative45	210	184	393	Positive	81.43	UCD_contig_1	619764	619973
HISWH7H02F94KS	606nt	2.3eNegative19	174	350	177	Negative	75.86	UCD_contig_1	2888174	2888347
HISWH7H02J4N4H	509nt	2.0eNegative19	108	419	312	Negative	81.48	UCD_contig_1	1917448	1917555
HISWH7H02HNIV4	378nt	1.2eNegative12	60	310	369	Positive	86.67	UCD_contig_1	3380782	3380841
HISWH7H02FNNN2	520nt	1.6eNegative16	295	427	133	Negative	71.53	UCD_contig_1	946557	946851
HISWH7H02JKIRM	427nt	3.3eNegative17	47	81	127	Positive	97.87	UCD_contig_1	1902181	1902227
HISWH7H02GER43	564nt	7.7eNegative75	366	372	7	Negative	79.78	UCD_contig_1	1749798	1750163
HISWH7H02F2AB3	624nt	1.8eNegative05	57	162	106	Negative	80.70	UCD_contig_1	232860	232916
HISWH7H02FJI5Z	553nt	4.2eNegative32	313	151	463	Positive	74.12	UCD_contig_1	3395071	3395383
HISWH7H02IMJVX	413nt	9.0eNegative29	244	404	161	Negative	75.41	UCD_contig_1	3018688	3018931
HISWH7H02IT1JK	359nt	2.8eNegative17	107	62	168	Positive	80.37	UCD_contig_1	481132	481238
HISWH7H02JTYJ4	447nt	3.9eNegative39	187	1	187	Positive	81.28	UCD_contig_1	831658	831844
HISWH7H02IHDJS	429nt	4.4eNegative46	335	34	368	Positive	76.56	UCD_contig_1	3318791	3319125
HISWH7H02I7FR8	488nt	4.7eNegative09	102	79	180	Positive	76.47	UCD_contig_1	1597690	1597791
HISWH7H02ICTOK	647nt	1.3eNegative47	145	145	1	Negative	88.97	UCD_contig_1	1228878	1229022
HISWH7H02I230N	285nt	3.1eNegative16	96	26	121	Positive	81.25	UCD_contig_1	1066806	1066901
HISWH7H02JTRWA	507nt	3.0eNegative29	269	9	277	Positive	74.72	UCD_contig_1	1135228	1135496
HISWH7H02IVDBB	430nt	2.3eNegative85	414	418	5	Negative	80.00	UCD_contig_1	63458	63872
HISWH7H02HLRJA	590nt	4.2eNegative88	554	560	7	Negative	76.94	UCD_contig_1	319829	320383
HISWH7H02GIP7F	485nt	4.2eNegative13	76	307	382	Positive	82.89	UCD_contig_1	880444	880519
HISWH7H02GSRCG	446nt	2.4eNegative85	390	441	52	Negative	80.51	UCD_contig_1	2991009	2991398
HISWH7H02IELNC	358nt	5.3eNegative71	299	299	1	Negative	81.94	UCD_contig_1	2136589	2136887
HISWH7H02IQQ4T	531nt	1.5eNegative05	60	300	241	Negative	80.00	UCD_contig_1	576044	576103
HISWH7H02FSCZI	477nt	1.8eNegative60	464	11	474	Positive	76.18	UCD_contig_1	1591274	1591735
HISWH7H02FSCZI	477nt	2.5eNegative07	144	269	126	Negative	72.92	UCD_contig_1	274960	275103
HISWH7H02HJ8LM	426nt	6.3eNegative45	137	341	205	Negative	89.05	UCD_contig_1	883444	883580
HISWH7H02JCJBQ	372nt	9.3eNegative10	106	86	191	Positive	76.42	UCD_contig_1	1904289	1904394
HISWH7H02GF0DS	530nt	6.6eNegative12	44	527	484	Negative	93.18	UCD_contig_1	898809	898852
HISWH7H02G1IS4	542nt	6.3eNegative68	534	9	542	Positive	75.79	UCD_contig_1	934215	934749
HISWH7H02G1IS4	542nt	4.8eNegative39	473	7	479	Positive	73.11	UCD_contig_1	1840961	1841434
HISWH7H02G081L	369nt	1.2eNegative12	81	281	361	Positive	81.48	UCD_contig_1	516438	516518
HISWH7H02G2RJA	644nt	6.3eNegative35	354	413	60	Negative	73.73	UCD_contig_1	387093	387446
HISWH7H02GHR73	535nt	1.4eNegative20	116	393	278	Negative	81.03	UCD_contig_1	1099448	1099563
HISWH7H02H5LVN	485nt	1.3eNegative20	158	1	158	Positive	77.22	UCD_contig_1	1285860	1286017
HISWH7H02HMROV	516nt	4.8eNegative24	179	2	180	Positive	77.09	UCD_contig_1	1516637	1516815
HISWH7H02HMROV	516nt	2.8eNegative18	228	507	280	Negative	74.56	UCD_contig_1	2212847	2213072
HISWH7H02HMROV	516nt	7.5eNegative19	199	507	309	Negative	75.88	UCD_contig_1	3247785	3247981
HISWH7H02HMROV	516nt	8.0eNegative30	177	180	4	Negative	79.10	UCD_contig_1	3378934	3379110
HISWH7H02HMROV	516nt	4.8eNegative24	179	180	2	Negative	77.09	UCD_contig_1	2190963	2191141
HISWH7H02GX60Y	588nt	8.3eNegative34	286	283	568	Positive	75.17	UCD_contig_1	1108600	1108885
HISWH7H02GX60Y	588nt	1.9eNegative27	74	81	8	Negative	94.59	UCD_contig_1	1165393	1165466
HISWH7H02GT14X	494nt	6.8eNegative08	40	325	364	Positive	90.00	UCD_contig_1	3079335	3079374
HISWH7H02H6M1H	798nt	1.8eNegative28	160	481	322	Negative	80.00	UCD_contig_1	1072567	1072726
HISWH7H02J1NYK	422nt	9.0eNegative137	413	10	422	Positive	86.92	UCD_contig_1	387388	387800
HISWH7H02FY2NK	343nt	3.6eNegative05	74	129	202	Positive	77.03	UCD_contig_1	1639044	1639117
HISWH7H02I5RZN	455nt	6.2eNegative75	354	354	1	Negative	80.23	UCD_contig_1	3305370	3305723
HISWH7H02I5RZN	455nt	1.1eNegative65	350	350	1	Negative	78.86	UCD_contig_1	2336489	2336838
HISWH7H02F7BO9	574nt	4.1eNegative21	84	574	491	Negative	86.90	UCD_contig_1	1600247	1600330
HISWH7H02G2TZO	623nt	1.6eNegative09	67	523	589	Positive	83.82	UCD_contig_1	897508	897575
HISWH7H02GQE4F	535nt	1.8eNegative12	73	460	532	Positive	84.93	UCD_contig_1	629752	629823
HISWH7H02JLXM9	483nt	1.6eNegative79	429	457	29	Negative	78.79	UCD_contig_1	1481241	1481668
HISWH7H02ITCQD	490nt	7.1eNegative19	146	252	107	Negative	77.40	UCD_contig_1	204739	204884
HISWH7H02FY46B	499nt	7.7eNegative30	240	12	251	Positive	75.83	UCD_contig_1	1629225	1629464
HISWH7H02IWR1R	509nt	1.2eNegative65	509	1	509	Positive	75.05	UCD_contig_1	978010	978518
HISWH7H02FFKVH	410nt	6.2eNegative04	42	70	29	Negative	83.33	UCD_contig_1	1509245	1509286
HISWH7H02H15JM	505nt	4.4eNegative13	109	273	165	Negative	77.98	UCD_contig_1	398933	399041
HISWH7H02HQWK1	522nt	1.0eNegative32	392	427	36	Negative	72.70	UCD_contig_1	387636	388027
HISWH7H02HGJ1T	579nt	5.6eNegative09	63	499	561	Positive	86.15	UCD_contig_1	2158961	2159025
HISWH7H02F2QBA	529nt	3.3eNegative40	285	22	306	Positive	76.49	UCD_contig_1	1203113	1203397
HISWH7H02GXA9O	479nt	5.9eNegative12	128	155	28	Negative	75.78	UCD_contig_1	1351314	1351441
HISWH7H02GEHF5	458nt	3.4eNegative32	244	3	246	Positive	76.23	UCD_contig_1	1424439	1424682
HISWH7H02GLMEJ	403nt	1.6eNegative30	193	209	17	Negative	78.24	UCD_contig_1	3232629	3232821
HISWH7H02G7O6N	390nt	3.1eNegative43	337	52	388	Positive	76.63	UCD_contig_1	3088508	3088843
HISWH7H02GW12C	671nt	2.9eNegative15	113	219	331	Positive	78.76	UCD_contig_1	2268821	2268933
HISWH7H02GOSBE	525nt	1.9eNegative08	56	372	427	Positive	83.93	UCD_contig_1	881560	881615
HISWH7H02GASUL	542nt	3.7eNegative10	79	1	79	Positive	81.01	UCD_contig_1	1159409	1159484
HISWH7H02FV2IH	547nt	7.4eNegative49	310	545	236	Negative	77.74	UCD_contig_1	2526613	2526921
HISWH7H02F2VM7	593nt	1.1eNegative21	115	483	369	Negative	81.74	UCD_contig_1	2217637	2217751
HISWH7H02FNYFF	610nt	8.9eNegative19	74	537	610	Positive	89.19	UCD_contig_1	2057723	2057794
HISWH7H02JY34X	494nt	2.7eNegative59	388	425	38	Negative	77.38	UCD_contig_1	2848495	2848882
HISWH7H02IVC9E	339nt	6.5eNegative07	62	339	278	Negative	80.65	UCD_contig_1	395137	395198
HISWH7H02HEYOS	495nt	2.6eNegative07	54	182	235	Positive	83.33	UCD_contig_1	1359526	1359579
HISWH7H02HG0R9	539nt	6.2eNegative42	317	509	193	Negative	77.43	UCD_contig_1	870863	871179
HISWH7H02GUJTJ	713nt	3.4eNegative11	46	364	319	Negative	91.30	UCD_contig_1	398770	398815
HISWH7H02G918T	661nt	4.8eNegative21	165	471	307	Negative	76.97	UCD_contig_1	2567684	2567848
HISWH7H02JHYN5	451nt	2.6eNegative29	298	334	37	Negative	74.83	UCD_contig_1	3016794	3017089
HISWH7H02G4Z2W	549nt	6.6eNegative27	190	532	343	Negative	77.37	UCD_contig_1	2335020	2335209
HISWH7H02JAKRQ	560nt	8.1eNegative86	475	1	475	Positive	78.11	UCD_contig_1	630108	630582
HISWH7H02JAKRQ	560nt	9.4eNegative67	439	1	439	Positive	76.54	UCD_contig_1	631566	632004
HISWH7H02JAKRQ	560nt	2.3eNegative30	190	28	217	Positive	78.42	UCD_contig_1	1614465	1614654
HISWH7H02HGSJG	495nt	2.6eNegative33	224	226	3	Negative	77.68	UCD_contig_1	853638	853858
HISWH7H02HGSJG	495nt	2.5eNegative22	226	226	1	Negative	74.67	UCD_contig_1	3149943	3150171
HISWH7H02IJ19G	196nt	1.9eNegative20	152	159	8	Negative	79.08	UCD_contig_1	3291337	3291488
HISWH7H02GDX57	583nt	6.2eNegative05	41	312	352	Positive	85.37	UCD_contig_1	2983724	2983764
HISWH7H02JI8UG	523nt	2.1eNegative71	285	74	358	Positive	82.81	UCD_contig_1	1717020	1717304
HISWH7H02I36EE	570nt	1.4eNegative24	135	26	160	Positive	80.74	UCD_contig_1	1483649	1483783
HISWH7H02H45NO	478nt	6.6eNegative08	166	12	177	Positive	72.29	UCD_contig_1	719024	719189
HISWH7H02G4933	534nt	4.7eNegative13	151	21	171	Positive	74.83	UCD_contig_1	1495527	1495677
HISWH7H02G5ZPQ	384nt	1.3eNegative38	377	1	377	Positive	75.53	UCD_contig_1	2118765	2119142
HISWH7H02IAF4C	504nt	1.4eNegative05	45	99	143	Positive	84.44	UCD_contig_1	1035976	1036020
HISWH7H02JPX51	264nt	8.1eNegative28	92	1	92	Positive	89.13	UCD_contig_1	1265211	1265302
HISWH7H02IG9RJ	569nt	4.1eNegative21	327	389	63	Negative	71.87	UCD_contig_1	718647	718973
HISWH7H02GGNMH	434nt	5.0eNegative68	255	1	255	Positive	83.92	UCD_contig_1	3393540	3393794
HISWH7H02IMXBQ	534nt	7.3eNegative75	366	372	7	Negative	79.78	UCD_contig_1	1749798	1750163
HISWH7H02J3JYN	428nt	1.4eNegative53	305	2	306	Positive	78.36	UCD_contig_1	227053	227357
HISWH7H02G3454	459nt	1.5eNegative12	51	51	1	Negative	90.20	UCD_contig_1	984809	984859
HISWH7H02IZU7L	509nt	1.5eNegative83	509	1	509	Positive	77.84	UCD_contig_1	2835911	2836418
HISWH7H02IZU7L	509nt	2.3eNegative52	456	456	1	Negative	75.00	UCD_contig_1	1629452	1629910
HISWH7H02HT12B	609nt	6.3eNegative113	481	609	129	Negative	81.74	UCD_contig_1	658023	658503
HISWH7H02F13B6	617nt	1.1eNegative62	594	596	3	Negative	73.57	UCD_contig_1	438546	439139
HISWH7H02FPHBR	609nt	1.1eNegative77	458	100	557	Positive	78.31	UCD_contig_1	1187262	1187722
HISWH7H02GOZOM	429nt	9.4eNegative29	139	370	232	Negative	82.01	UCD_contig_1	1638344	1638482
HISWH7H02JVVKF	411nt	1.6eNegative19	183	411	229	Negative	75.41	UCD_contig_1	3266271	3266453
HISWH7H02GDMP1	393nt	1.9eNegative22	104	82	185	Positive	83.65	UCD_contig_1	399921	400024
HISWH7H02HAWHG	553nt	1.2eNegative28	151	471	321	Negative	80.79	UCD_contig_1	3174509	3174659
HISWH7H02JE15W	395nt	6.1eNegative56	385	1	385	Positive	76.62	UCD_contig_1	1136311	1136694
HISWH7H02HPPXT	360nt	4.7eNegative23	186	359	174	Negative	76.34	UCD_contig_1	3179115	3179300
HISWH7H02GI3GZ	517nt	5.9eNegative42	261	507	247	Negative	78.24	UCD_contig_1	874900	875161
HISWH7H02GFV2P	516nt	8.1eNegative56	515	516	2	Negative	73.94	UCD_contig_1	3359970	3360487
HISWH7H02ICARQ	446nt	6.6eNegative45	254	148	401	Positive	78.74	UCD_contig_1	3239120	3239373
HISWH7H02ICARQ	446nt	2.3eNegative07	222	139	360	Positive	70.72	UCD_contig_1	2416114	2416335
HISWH7H02GZFQL	557nt	1.4eNegative50	489	1	489	Positive	73.62	UCD_contig_1	931549	932037
HISWH7H02GKZGH	598nt	3.3eNegative18	348	598	251	Negative	71.84	UCD_contig_1	3397762	3398107
HISWH7H02HQUIT	502nt	1.8eNegative08	41	475	435	Negative	90.24	UCD_contig_1	2231326	2231366
HISWH7H02HTFL0	630nt	7.9eNegative12	110	291	182	Negative	77.27	UCD_contig_1	879735	879844
HISWH7H02GIM7D	586nt	9.5eNegative15	140	333	472	Positive	77.14	UCD_contig_1	982774	982912
HISWH7H02G2U67	410nt	1.4eNegative38	240	312	73	Negative	77.92	UCD_contig_1	2999020	2999259
HISWH7H02I0NEA	459nt	1.7eNegative08	56	303	358	Positive	83.93	UCD_contig_1	881560	881615
HISWH7H02JSB2G	509nt	7.4eNegative19	113	200	312	Positive	80.53	UCD_contig_1	856816	856928
HISWH7H02FLE7Z	538nt	1.4eNegative09	52	100	49	Negative	86.54	UCD_contig_1	903994	904045
HISWH7H02HBEXD	609nt	7.0eNegative42	432	4	435	Positive	73.38	UCD_contig_1	12862	13293
HISWH7H02HBEXD	609nt	2.1eNegative64	489	489	1	Negative	75.26	UCD_contig_1	2174219	2174707
HISWH7H02JR5YD	448nt	1.6eNegative08	58	127	70	Negative	87.93	UCD_contig_1	1876705	1876760
HISWH7H02JHKYS	445nt	7.9eNegative11	201	205	405	Positive	72.14	UCD_contig_1	3006496	3006696
HISWH7H02H1H3F	667nt	7.1eNegative05	53	463	515	Positive	81.13	UCD_contig_1	967863	967915
HISWH7H02J257B	399nt	1.2eNegative16	205	31	235	Positive	73.66	UCD_contig_1	1965466	1965670
HISWH7H02HBDP7	580nt	9.9eNegative26	107	217	323	Positive	85.05	UCD_contig_1	984193	984299
HISWH7H02GPUV0	482nt	1.6eNegative12	42	251	210	Negative	95.24	UCD_contig_1	1730808	1730849
HISWH7H02F9BJ9	453nt	9.7eNegative70	369	395	27	Negative	78.86	UCD_contig_1	1693926	1694294
HISWH7H02GZF24	342nt	1.0eNegative16	58	171	114	Negative	91.38	UCD_contig_1	2582221	2582278
HISWH7H02GZF24	342nt	1.7eNegative07	172	177	6	Negative	72.99	UCD_contig_1	433555	433726
HISWH7H02JDBBL	600nt	8.8eNegative19	239	77	315	Positive	73.22	UCD_contig_1	722145	722383
HISWH7H02JV5BH	636nt	3.7eNegative29	245	248	4	Negative	75.51	UCD_contig_1	3101282	3101526
HISWH7H02HK7B1	444nt	7.2eNegative41	403	1	403	Positive	73.70	UCD_contig_1	3093967	3094369
HISWH7H02HQGGL	475nt	4.0eNegative54	255	255	1	Negative	80.78	UCD_contig_1	704473	704727
HISWH7H02HHC74	572nt	1.6eNegative72	239	1	239	Positive	86.19	UCD_contig_1	1711045	1711283
HISWH7H02HHC74	572nt	1.6eNegative31	189	33	221	Positive	78.84	UCD_contig_1	1305765	1305953
HISWH7H02HHC74	572nt	4.1eNegative21	168	200	33	Negative	76.79	UCD_contig_1	1271780	1271947
HISWH7H02HCRYC	529nt	7.5eNegative60	352	352	1	Negative	77.84	UCD_contig_1	1539775	1540126
